TargetID	Remove
cg12774971	1
cg12788970	1
cg12789833	1
cg12790061	1
cg12791136	1
cg12791476	1
cg12794109	1
cg12794168	1
cg12794269	1
cg12794474	1
cg12794781	1
cg12795015	1
cg12795731	1
cg12797492	1
cg12798257	1
cg12799170	1
cg12800145	1
cg12801469	1
cg12801552	1
cg12802246	1
cg12802915	1
cg12803811	1
cg12805160	1
cg12805190	1
cg12805629	1
cg12805984	1
cg12809341	1
cg12809883	1
cg12810701	1
cg12813805	1
cg12814019	1
cg12814147	1
cg12814244	1
cg12817298	1
cg12818490	1
cg12819781	1
cg12820999	1
cg12821220	1
cg12826209	1
cg12827637	1
cg12828313	1
cg12830153	1
cg12830829	1
cg12831983	1
cg12832129	1
cg12832449	1
cg12837642	1
cg12837896	1
cg12838194	1
cg12839700	1
cg12844298	1
cg12844913	1
cg12845900	1
cg12846583	1
cg12847185	1
cg12848118	1
cg12848182	1
cg12850075	1
cg12850546	1
cg12852384	1
cg12852407	1
cg12855044	1
cg12856521	1
cg12857407	1
cg12857644	1
cg12858542	1
cg12858900	1
cg12859409	1
cg12860753	1
cg12866103	1
cg12866401	1
cg12866538	1
cg12867594	1
cg12867892	1
cg12868494	1
cg12869362	1
cg12872625	1
cg12874388	1
cg12875994	1
cg12876900	1
cg12877253	1
cg12877378	1
cg12878615	1
cg12878786	1
cg12879853	1
cg12879909	1
cg12880003	1
cg12880227	1
cg12880777	1
cg12881105	1
cg12881259	1
cg12882389	1
cg12882999	1
cg12887001	1
cg12887985	1
cg12888097	1
cg12889045	1
cg12890750	1
cg12893428	1
cg12894110	1
cg12894748	1
cg12897458	1
cg12901435	1
cg12902955	1
cg12904531	1
cg12905620	1
cg12906295	1
cg12906589	1
cg12906702	1
cg12906880	1
cg12907644	1
cg12908429	1
cg12910810	1
cg12910969	1
cg12911313	1
cg12911791	1
cg12911907	1
cg12912929	1
cg12913778	1
cg12915715	1
cg12915947	1
cg12918081	1
cg12919025	1
cg12920393	1
cg12921196	1
cg12921375	1
cg12923728	1
cg12924518	1
cg12925904	1
cg12927617	1
cg12927726	1
cg12928578	1
cg12929700	1
cg12930896	1
cg12931520	1
cg12932539	1
cg12934430	1
cg12934569	1
cg12937141	1
cg12937186	1
cg12937807	1
cg12937950	1
cg12939425	1
cg12941426	1
cg12941675	1
cg12943255	1
cg12946518	1
cg12946560	1
cg12947492	1
cg12947852	1
cg12949141	1
cg12949678	1
cg12949927	1
cg12950492	1
cg12952136	1
cg12952179	1
cg12952273	1
cg12953657	1
cg12954718	1
cg12955039	1
cg12958054	1
cg12959106	1
cg12959558	1
cg12961845	1
cg12963237	1
cg12964019	1
cg12965927	1
cg12966981	1
cg12967370	1
cg12970081	1
cg12970292	1
cg12970742	1
cg12972081	1
cg12973017	1
cg12975779	1
cg12976999	1
cg12977696	1
cg12977827	1
cg12977937	1
cg12977946	1
cg12978357	1
cg12980185	1
cg12980788	1
cg12980798	1
cg12981234	1
cg12984107	1
cg12984254	1
cg12984369	1
cg12985770	1
cg12986027	1
cg12986037	1
cg12986372	1
cg12989473	1
cg12989644	1
cg12990308	1
cg12990591	1
cg12990698	1
cg12991976	1
cg12992040	1
cg12992554	1
cg12994228	1
cg12996161	1
cg12997166	1
cg12999291	1
cg13000219	1
cg13000635	1
cg13000698	1
cg13001543	1
cg13001844	1
cg13002346	1
cg13003163	1
cg13003329	1
cg13004897	1
cg13005002	1
cg13005910	1
cg13008331	1
cg13008977	1
cg13009111	1
cg13009819	1
cg13010190	1
cg13011104	1
cg13011331	1
cg13011749	1
cg13013473	1
cg13015300	1
cg13017239	1
cg13018278	1
cg13018402	1
cg13019553	1
cg13019766	1
cg13021084	1
cg13021417	1
cg13022616	1
cg13022905	1
cg13024117	1
cg13025553	1
cg13027177	1
cg13027544	1
cg13027965	1
cg13028335	1
cg13028630	1
cg13029635	1
cg13030634	1
cg13031097	1
cg13031882	1
cg13033054	1
cg13035254	1
cg13036359	1
cg13036549	1
cg13036878	1
cg13036944	1
cg13038125	1
cg13039545	1
cg13041389	1
cg13042462	1
cg13045010	1
cg13046724	1
cg13046814	1
cg13048285	1
cg13048485	1
cg13050142	1
cg13051013	1
cg13051865	1
cg13053202	1
cg13053372	1
cg13054674	1
cg13054881	1
cg13055278	1
cg13056943	1
cg13057098	1
cg13057368	1
cg13059459	1
cg13060607	1
cg13061403	1
cg13061995	1
cg13064305	1
cg13066682	1
cg13067005	1
cg13069211	1
cg13070738	1
cg13070781	1
cg13071609	1
cg13072508	1
cg13074711	1
cg13076757	1
cg13076940	1
cg13079840	1
cg13080904	1
cg13081150	1
cg13081381	1
cg13082351	1
cg13082604	1
cg13082642	1
cg13083035	1
cg13083260	1
cg13083427	1
cg13087299	1
cg13087761	1
cg13087943	1
cg13088939	1
cg13089318	1
cg13089369	1
cg13089454	1
cg13089765	1
cg13092165	1
cg13093847	1
cg13094583	1
cg13095732	1
cg13095991	1
cg13096688	1
cg13096708	1
cg13098319	1
cg13098438	1
cg13099261	1
cg13100182	1
cg13101318	1
cg13101948	1
cg13102244	1
cg13103473	1
cg13105167	1
cg13105872	1
cg13105945	1
cg13107655	1
cg13107810	1
cg13108181	1
cg13108289	1
cg13109030	1
cg13111263	1
cg13114125	1
cg13115424	1
cg13115440	1
cg13115957	1
cg13116071	1
cg13117809	1
cg13117822	1
cg13118410	1
cg13120798	1
cg13121377	1
cg13125997	1
cg13126378	1
cg13126643	1
cg13127591	1
cg13127699	1
cg13127825	1
cg13129612	1
cg13130526	1
cg13131111	1
cg13134082	1
cg13135420	1
cg13138089	1
cg13138539	1
cg13138954	1
cg13139730	1
cg13140681	1
cg13142750	1
cg13142949	1
cg13145229	1
cg13145670	1
cg13146674	1
cg13146939	1
cg13147301	1
cg13147721	1
cg13149281	1
cg13149573	1
cg13149745	1
cg13150233	1
cg13150977	1
cg13151345	1
cg13151500	1
cg13152990	1
cg13154622	1
cg13155295	1
cg13155877	1
cg13155974	1
cg13156643	1
cg13160738	1
cg13160888	1
cg13161263	1
cg13162960	1
cg13165928	1
cg13166577	1
cg13167518	1
cg13168638	1
cg13169286	1
cg13170468	1
cg13171016	1
cg13171107	1
cg13171642	1
cg13172627	1
cg13173045	1
cg13173111	1
cg13173722	1
cg13173791	1
cg13174343	1
cg13174427	1
cg13174735	1
cg13174838	1
cg13175385	1
cg13176022	1
cg13176270	1
cg13177830	1
cg13178295	1
cg13178798	1
cg13179056	1
cg13180974	1
cg13181284	1
cg13182541	1
cg13182809	1
cg13183998	1
cg13185745	1
cg13185911	1
cg13186710	1
cg13189486	1
cg13192049	1
cg13195185	1
cg13195463	1
cg13196216	1
cg13197450	1
cg13197732	1
cg13197733	1
cg13199178	1
cg13199842	1
cg13201187	1
cg13201362	1
cg13202415	1
cg13202514	1
cg13203749	1
cg13204181	1
cg13206363	1
cg13206386	1
cg13208590	1
cg13208922	1
cg13209907	1
cg13211125	1
cg13215667	1
cg13218423	1
cg13219008	1
cg13219190	1
cg13219560	1
cg13219922	1
cg13223561	1
cg13223938	1
cg13224081	1
cg13224573	1
cg13224855	1
cg13225272	1
cg13226290	1
cg13226712	1
cg13227480	1
cg13230077	1
cg13231067	1
cg13231117	1
cg13232781	1
cg13234587	1
cg13234839	1
cg13235287	1
cg13242192	1
cg13242999	1
cg13243311	1
cg13243497	1
cg13243501	1
cg13243779	1
cg13244886	1
cg13246206	1
cg13247922	1
cg13248315	1
cg13252024	1
cg13252613	1
cg13253660	1
cg13253945	1
cg13254553	1
cg13256546	1
cg13257190	1
cg13258091	1
cg13260314	1
cg13263691	1
cg13265607	1
cg13272688	1
cg13273236	1
cg13273672	1
cg13275724	1
cg13276305	1
cg13277393	1
cg13278241	1
cg13278448	1
cg13278890	1
cg13279055	1
cg13279713	1
cg13279955	1
cg13279956	1
cg13280524	1
cg13284070	1
cg13284864	1
cg13285009	1
cg13289364	1
cg13290719	1
cg13292984	1
cg13294032	1
cg13294300	1
cg13295812	1
cg13296093	1
cg13296214	1
cg13296568	1
cg13298061	1
cg13298632	1
cg13299942	1
cg13300202	1
cg13300623	1
cg13301043	1
cg13301423	1
cg13301601	1
cg13302197	1
cg13302401	1
cg13302869	1
cg13303313	1
cg13304664	1
cg13305652	1
cg13306942	1
cg13315130	1
cg13318121	1
cg13318368	1
cg13318793	1
cg13320837	1
cg13321114	1
cg13322066	1
cg13322722	1
cg13322954	1
cg13323752	1
cg13324539	1
cg13324934	1
cg13325233	1
cg13325919	1
cg13326999	1
cg13328064	1
cg13330911	1
cg13331741	1
cg13331937	1
cg13332064	1
cg13332350	1
cg13332499	1
cg13333322	1
cg13334518	1
cg13336860	1
cg13337657	1
cg13337852	1
cg13338133	1
cg13338350	1
cg13340899	1
cg13341633	1
cg13345375	1
cg13345430	1
cg13346967	1
cg13347452	1
cg13349462	1
cg13351960	1
cg13352563	1
cg13353315	1
cg13353389	1
cg13353679	1
cg13357330	1
cg13357708	1
cg13358321	1
cg13360871	1
cg13362513	1
cg13362719	1
cg13363740	1
cg13363823	1
cg13364389	1
cg13365279	1
cg13365752	1
cg13366801	1
cg13367272	1
cg13367756	1
cg13369138	1
cg13369284	1
cg13369554	1
cg13370491	1
cg13371465	1
cg13371839	1
cg13372571	1
cg13372635	1
cg13372905	1
cg13373066	1
cg13374304	1
cg13375255	1
cg13376096	1
cg13376720	1
cg13376960	1
cg13377324	1
cg13379544	1
cg13379731	1
cg13381631	1
cg13382661	1
cg13382985	1
cg13383010	1
cg13383425	1
cg13383572	1
cg13383734	1
cg13383814	1
cg13384498	1
cg13385521	1
cg13385794	1
cg13386084	1
cg13386839	1
cg13387071	1
cg13390231	1
cg13391471	1
cg13391512	1
cg13391607	1
cg13391740	1
cg13392512	1
cg13393851	1
cg13394785	1
cg13396436	1
cg13397166	1
cg13397820	1
cg13398314	1
cg13398674	1
cg13399638	1
cg13399791	1
cg13400248	1
cg13400332	1
cg13401212	1
cg13401581	1
cg13402083	1
cg13402354	1
cg13402656	1
cg13403121	1
cg13403815	1
cg13404532	1
cg13405525	1
cg13407463	1
cg13407658	1
cg13407883	1
cg13409950	1
cg13410145	1
cg13411336	1
cg13411658	1
cg13411879	1
cg13412154	1
cg13412452	1
cg13415320	1
cg13416109	1
cg13419214	1
cg13420136	1
cg13420408	1
cg13421194	1
cg13421418	1
cg13421753	1
cg13422093	1
cg13422164	1
cg13422261	1
cg13422555	1
cg13422744	1
cg13424446	1
cg13425888	1
cg13425962	1
cg13426340	1
cg13429435	1
cg13429675	1
cg13430409	1
cg13430768	1
cg13430777	1
cg13430851	1
cg13431160	1
cg13431811	1
cg13432228	1
cg13432470	1
cg13434034	1
cg13434308	1
cg13434352	1
cg13434516	1
cg13435243	1
cg13435758	1
cg13435833	1
cg13436679	1
cg13436725	1
cg13437084	1
cg13437277	1
cg13437870	1
cg13437998	1
cg13439030	1
cg13439084	1
cg13439902	1
cg13441213	1
cg13441524	1
cg13442045	1
cg13444135	1
cg13444289	1
cg13445334	1
cg13445593	1
cg13445984	1
cg13446859	1
cg13451431	1
cg13451433	1
cg13451556	1
cg13451733	1
cg13452044	1
cg13452868	1
cg13453711	1
cg13458769	1
cg13459209	1
cg13459244	1
cg13459291	1
cg13459393	1
cg13459964	1
cg13460414	1
cg13461493	1
cg13461762	1
cg13461950	1
cg13462160	1
cg13462173	1
cg13462275	1
cg13462829	1
cg13462935	1
cg13462967	1
cg13464260	1
cg13464321	1
cg13464436	1
cg13467096	1
cg13468249	1
cg13469058	1
cg13469396	1
cg13469777	1
cg13470112	1
cg13470338	1
cg13471028	1
cg13471424	1
cg13472503	1
cg13472645	1
cg13473078	1
cg13473769	1
cg13474244	1
cg13474680	1
cg13475862	1
cg13475915	1
cg13476464	1
cg13476932	1
cg13478010	1
cg13480614	1
cg13480948	1
cg13481239	1
cg13481374	1
cg13481755	1
cg13482378	1
cg13482954	1
cg13483099	1
cg13483593	1
cg13486531	1
cg13487037	1
cg13487284	1
cg13487422	1
cg13487474	1
cg13488725	1
cg13488930	1
cg13490128	1
cg13490578	1
cg13491005	1
cg13491304	1
cg13491662	1
cg13493048	1
cg13493781	1
cg13494037	1
cg13494721	1
cg13494827	1
cg13494933	1
cg13495928	1
cg13496251	1
cg13496662	1
cg13496837	1
cg13497563	1
cg13497696	1
cg13498940	1
cg13499371	1
cg13500013	1
cg13501185	1
cg13501959	1
cg13504410	1
cg13506547	1
cg13507091	1
cg13507224	1
cg13507489	1
cg13509363	1
cg13509831	1
cg13510648	1
cg13511293	1
cg13511512	1
cg13512069	1
cg13513229	1
cg13515856	1
cg13516414	1
cg13517886	1
cg13518385	1
cg13520342	1
cg13521677	1
cg13521869	1
cg13521889	1
cg13522187	1
cg13523068	1
cg13523312	1
cg13525428	1
cg13526492	1
cg13528338	1
cg13529101	1
cg13530365	1
cg13531315	1
cg13532829	1
cg13533403	1
cg13534903	1
cg13537471	1
cg13537940	1
cg13538277	1
cg13538645	1
cg13540126	1
cg13541257	1
cg13541457	1
cg13542042	1
cg13542090	1
cg13543205	1
cg13543216	1
cg13543576	1
cg13544455	1
cg13545538	1
cg13546538	1
cg13547525	1
cg13548164	1
cg13552272	1
cg13552315	1
cg13552431	1
cg13553897	1
cg13554030	1
cg13555225	1
cg13555884	1
cg13556079	1
cg13557160	1
cg13558199	1
cg13560204	1
cg13561339	1
cg13561662	1
cg13563395	1
cg13564654	1
cg13565382	1
cg13568946	1
cg13569449	1
cg13571972	1
cg13572146	1
cg13573073	1
cg13573295	1
cg13573587	1
cg13574050	1
cg13574499	1
cg13577194	1
cg13578306	1
cg13579428	1
cg13579574	1
cg13579926	1
cg13580201	1
cg13580336	1
cg13582542	1
cg13584399	1
cg13584678	1
cg13585032	1
cg13585175	1
cg13587056	1
cg13587495	1
cg13587997	1
cg13589588	1
cg13592925	1
cg13594837	1
cg13597417	1
cg13597865	1
cg13598516	1
cg13599051	1
cg13600420	1
cg13601079	1
cg13602967	1
cg13603142	1
cg13604811	1
cg13606691	1
cg13606720	1
cg13608282	1
cg13610497	1
cg13611997	1
cg13613146	1
cg13614469	1
cg13614586	1
cg13614812	1
cg13616628	1
cg13617419	1
cg13617604	1
cg13617824	1
cg13618100	1
cg13619349	1
cg13619597	1
cg13619877	1
cg13621925	1
cg13622028	1
cg13622549	1
cg13624860	1
cg13625045	1
cg13628100	1
cg13628888	1
cg13629132	1
cg13630855	1
cg13630944	1
cg13632328	1
cg13633941	1
cg13634122	1
cg13636543	1
cg13637352	1
cg13638980	1
cg13640972	1
cg13642754	1
cg13642800	1
cg13643215	1
cg13643774	1
cg13644150	1
cg13644646	1
cg13645106	1
cg13645242	1
cg13647446	1
cg13648157	1
cg13648192	1
cg13649060	1
cg13649168	1
cg13650149	1
cg13650304	1
cg13650837	1
cg13654848	1
cg13655396	1
cg13656501	1
cg13657004	1
cg13657659	1
cg13659329	1
cg13659970	1
cg13660443	1
cg13660622	1
cg13660670	1
cg13660998	1
cg13661793	1
cg13661908	1
cg13662724	1
cg13663292	1
cg13663626	1
cg13666716	1
cg13667633	1
cg13668005	1
cg13668025	1
cg13672348	1
cg13672638	1
cg13673126	1
cg13674088	1
cg13674372	1
cg13674483	1
cg13675133	1
cg13675319	1
cg13675379	1
cg13676296	1
cg13676665	1
cg13677058	1
cg13678243	1
cg13678470	1
cg13678551	1
cg13679164	1
cg13679311	1
cg13680266	1
cg13681355	1
cg13682040	1
cg13684141	1
cg13684240	1
cg13684625	1
cg13686751	1
cg13686799	1
cg13687837	1
cg13688123	1
cg13688162	1
cg13688974	1
cg13690691	1
cg13691259	1
cg13691277	1
cg13691697	1
cg13692082	1
cg13692112	1
cg13692121	1
cg13695261	1
cg13696287	1
cg13696466	1
cg13697715	1
cg13699139	1
cg13700148	1
cg13700207	1
cg13700552	1
cg13700815	1
cg13701221	1
cg13701327	1
cg13702996	1
cg13703089	1
cg13703095	1
cg13704117	1
cg13704461	1
cg13704629	1
cg13705753	1
cg13705828	1
cg13706404	1
cg13706438	1
cg13706899	1
cg13707123	1
cg13709720	1
cg13710086	1
cg13712952	1
cg13713010	1
cg13713771	1
cg13714086	1
cg13714087	1
cg13714241	1
cg13715752	1
cg13715827	1
cg13716167	1
cg13716768	1
cg13717247	1
cg13717555	1
cg13717566	1
cg13718387	1
cg13719246	1
cg13720686	1
cg13720705	1
cg13721688	1
cg13722127	1
cg13724976	1
cg13725495	1
cg13726491	1
cg13726633	1
cg13728108	1
cg13730219	1
cg13731106	1
cg13731936	1
cg13733010	1
cg13734314	1
cg13736794	1
cg13736811	1
cg13738155	1
cg13738382	1
cg13739345	1
cg13740508	1
cg13741070	1
cg13741263	1
cg13743149	1
cg13743789	1
cg13744452	1
cg13745513	1
cg13747872	1
cg13748041	1
cg13748755	1
cg13748845	1
cg13750180	1
cg13750326	1
cg13750535	1
cg13751596	1
cg13751645	1
cg13751692	1
cg13751923	1
cg13752558	1
cg13753962	1
cg13754621	1
cg13754687	1
cg13755776	1
cg13756898	1
cg13757172	1
cg13762704	1
cg13765646	1
cg13766520	1
cg13766651	1
cg13766910	1
cg13767095	1
cg13768174	1
cg13768269	1
cg13768872	1
cg13769046	1
cg13769609	1
cg13769658	1
cg13770153	1
cg13771214	1
cg13771517	1
cg13772815	1
cg13772903	1
cg13775224	1
cg13776542	1
cg13777312	1
cg13777488	1
cg13778815	1
cg13780303	1
cg13781096	1
cg13781121	1
cg13781938	1
cg13782443	1
cg13782816	1
cg13785951	1
cg13788959	1
cg13789443	1
cg13790427	1
cg13790785	1
cg13790906	1
cg13791130	1
cg13791183	1
cg13791594	1
cg13791713	1
cg13792856	1
cg13793747	1
cg13794372	1
cg13794529	1
cg13794641	1
cg13795805	1
cg13796246	1
cg13796518	1
cg13796559	1
cg13797019	1
cg13799082	1
cg13800623	1
cg13801307	1
cg13801510	1
cg13802151	1
cg13802760	1
cg13802966	1
cg13804450	1
cg13805262	1
cg13806031	1
cg13806070	1
cg13808036	1
cg13808923	1
cg13809717	1
cg13810835	1
cg13810843	1
cg13810964	1
cg13811446	1
cg13812223	1
cg13812570	1
cg13812879	1
cg13813388	1
cg13814351	1
cg13815495	1
cg13815864	1
cg13815971	1
cg13816282	1
cg13817353	1
cg13817410	1
cg13820145	1
cg13821227	1
cg13823245	1
cg13823817	1
cg13825112	1
cg13826139	1
cg13826264	1
cg13826718	1
cg13827173	1
cg13827351	1
cg13827498	1
cg13828097	1
cg13828637	1
cg13831141	1
cg13832059	1
cg13833527	1
cg13836687	1
cg13836954	1
cg13837916	1
cg13838578	1
cg13838634	1
cg13838843	1
cg13838861	1
cg13839391	1
cg13840590	1
cg13841783	1
cg13844662	1
cg13845951	1
cg13846682	1
cg13848951	1
cg13848981	1
cg13849007	1
cg13849142	1
cg13849727	1
cg13850344	1
cg13855255	1
cg13855276	1
cg13855662	1
cg13858139	1
cg13859108	1
cg13859833	1
cg13860309	1
cg13860493	1
cg13861458	1
cg13862630	1
cg13862633	1
cg13864319	1
cg13864455	1
cg13866156	1
cg13866204	1
cg13867274	1
cg13869635	1
cg13870107	1
cg13870510	1
cg13871799	1
cg13872238	1
cg13873902	1
cg13874644	1
cg13874701	1
cg13875986	1
cg13876071	1
cg13876481	1
cg13877005	1
cg13877944	1
cg13879373	1
cg13879417	1
cg13880034	1
cg13880254	1
cg13880303	1
cg13880617	1
cg13881513	1
cg13882046	1
cg13882899	1
cg13883186	1
cg13883438	1
cg13884344	1
cg13884608	1
cg13885504	1
cg13887666	1
cg13891898	1
cg13892659	1
cg13893372	1
cg13894827	1
cg13895409	1
cg13896113	1
cg13898157	1
cg13899002	1
cg13900008	1
cg13901319	1
cg13902210	1
cg13904130	1
cg13905333	1
cg13908315	1
cg13908632	1
cg13909432	1
cg13910454	1
cg13910527	1
cg13910830	1
cg13910907	1
cg13911828	1
cg13912435	1
cg13912721	1
cg13913130	1
cg13914600	1
cg13916500	1
cg13916742	1
cg13918058	1
cg13918328	1
cg13918472	1
cg13919724	1
cg13922858	1
cg13922970	1
cg13926788	1
cg13927290	1
cg13927401	1
cg13927803	1
cg13928520	1
cg13930656	1
cg13932217	1
cg13932286	1
cg13933122	1
cg13934145	1
cg13935315	1
cg13935876	1
cg13936968	1
cg13937272	1
cg13937446	1
cg13938218	1
cg13939234	1
cg13939291	1
cg13940634	1
cg13940834	1
cg13941826	1
cg13942590	1
cg13942695	1
cg13943141	1
cg13944903	1
cg13945567	1
cg13946829	1
cg13947043	1
cg13947385	1
cg13947513	1
cg13948094	1
cg13948146	1
cg13948696	1
cg13949093	1
cg13949132	1
cg13950674	1
cg13951190	1
cg13951490	1
cg13953403	1
cg13953579	1
cg13953955	1
cg13955550	1
cg13955647	1
cg13956086	1
cg13957321	1
cg13957681	1
cg13960334	1
cg13962321	1
cg13963221	1
cg13965133	1
cg13965201	1
cg13966710	1
cg13967888	1
cg13969072	1
cg13969146	1
cg13971096	1
cg13971355	1
cg13972720	1
cg13973939	1
cg13974317	1
cg13974505	1
cg13974601	1
cg13974790	1
cg13975641	1
cg13975827	1
cg13975989	1
cg13977169	1
cg13977632	1
cg13977790	1
cg13978929	1
cg13978991	1
cg13979194	1
cg13979266	1
cg13981287	1
cg13982546	1
cg13982739	1
cg13983595	1
cg13983776	1
cg13983922	1
cg13984200	1
cg13984330	1
cg13984810	1
cg13984931	1
cg13984997	1
cg13985271	1
cg13986720	1
cg13987078	1
cg13987334	1
cg13987686	1
cg13987825	1
cg13989981	1
cg13994730	1
cg13995916	1
cg13996144	1
cg13997013	1
cg13997068	1
cg13997150	1
cg13998252	1
cg13999664	1
cg13999774	1
cg14001664	1
cg14001748	1
cg14003780	1
cg14004983	1
cg14007638	1
cg14007824	1
cg14008030	1
cg14008106	1
cg14008164	1
cg14008346	1
cg14008524	1
cg14008862	1
cg14009759	1
cg14011387	1
cg14011987	1
cg14012014	1
cg14012082	1
cg14012564	1
cg14013161	1
cg14014098	1
cg14015226	1
cg14017036	1
cg14018412	1
cg14018420	1
cg14018698	1
cg14019525	1
cg14022873	1
cg14023357	1
cg14024461	1
cg14025044	1
cg14026101	1
cg14027685	1
cg14027704	1
cg14027907	1
cg14029077	1
cg14031265	1
cg14032742	1
cg14033253	1
cg14033737	1
cg14033946	1
cg14035019	1
cg14035787	1
cg14036097	1
cg14038878	1
cg14039479	1
cg14041686	1
cg14042230	1
cg14042241	1
cg14042931	1
cg14043737	1
cg14044987	1
cg14045450	1
cg14045509	1
cg14046892	1
cg14046988	1
cg14047321	1
cg14048599	1
cg14048785	1
cg14051202	1
cg14052593	1
cg14052945	1
cg14053639	1
cg14053701	1
cg14053842	1
cg14054292	1
cg14054990	1
cg14057352	1
cg14057946	1
cg14058584	1
cg14058869	1
cg14059735	1
cg14059817	1
cg14060471	1
cg14061793	1
cg14061886	1
cg14063945	1
cg14067716	1
cg14068657	1
cg14068872	1
cg14069091	1
cg14069736	1
cg14069835	1
cg14070039	1
cg14071186	1
cg14072046	1
cg14072903	1
cg14073033	1
cg14075454	1
cg14076024	1
cg14076161	1
cg14077990	1
cg14078377	1
cg14078613	1
cg14078678	1
cg14078793	1
cg14079473	1
cg14079705	1
cg14080093	1
cg14080696	1
cg14080881	1
cg14081974	1
cg14082938	1
cg14083525	1
cg14083558	1
cg14083801	1
cg14084211	1
cg14085247	1
cg14087061	1
cg14088669	1
cg14089007	1
cg14089603	1
cg14089945	1
cg14090510	1
cg14090926	1
cg14093970	1
cg14094460	1
cg14095100	1
cg14097111	1
cg14097499	1
cg14097619	1
cg14099772	1
cg14100214	1
cg14102005	1
cg14102569	1
cg14102731	1
cg14103670	1
cg14105224	1
cg14106584	1
cg14108532	1
cg14108711	1
cg14108922	1
cg14110030	1
cg14110168	1
cg14111522	1
cg14112449	1
cg14113203	1
cg14113960	1
cg14114178	1
cg14114962	1
cg14115249	1
cg14115431	1
cg14115740	1
cg14115771	1
cg14116056	1
cg14116725	1
cg14123135	1
cg14124481	1
cg14125403	1
cg14126733	1
cg14127641	1
cg14128369	1
cg14128415	1
cg14128419	1
cg14128773	1
cg14128805	1
cg14129714	1
cg14130141	1
cg14131834	1
cg14132965	1
cg14133108	1
cg14133320	1
cg14133541	1
cg14133619	1
cg14133643	1
cg14135146	1
cg14135848	1
cg14136374	1
cg14138610	1
cg14139008	1
cg14139905	1
cg14140403	1
cg14141068	1
cg14141877	1
cg14142186	1
cg14142256	1
cg14142520	1
cg14143323	1
cg14144294	1
cg14144564	1
cg14145334	1
cg14145991	1
cg14147903	1
cg14149107	1
cg14149337	1
cg14149609	1
cg14149685	1
cg14151995	1
cg14152798	1
cg14153557	1
cg14153625	1
cg14153650	1
cg14154330	1
cg14155976	1
cg14156140	1
cg14156148	1
cg14156314	1
cg14156905	1
cg14157066	1
cg14157917	1
cg14159849	1
cg14160518	1
cg14161094	1
cg14161885	1
cg14162457	1
cg14163083	1
cg14164956	1
cg14165168	1
cg14165692	1
cg14165841	1
cg14166209	1
cg14166735	1
cg14168573	1
cg14168996	1
cg14170437	1
cg14170609	1
cg14170668	1
cg14171109	1
cg14172283	1
cg14172454	1
cg14173330	1
cg14174526	1
cg14175897	1
cg14178343	1
cg14178937	1
cg14179220	1
cg14180039	1
cg14180138	1
cg14180343	1
cg14182610	1
cg14182819	1
cg14183176	1
cg14183206	1
cg14184693	1
cg14185323	1
cg14185341	1
cg14185604	1
cg14186481	1
cg14186697	1
cg14189605	1
cg14190817	1
cg14190889	1
cg14191953	1
cg14192430	1
cg14192782	1
cg14192858	1
cg14193561	1
cg14193806	1
cg14195016	1
cg14195606	1
cg14196676	1
cg14198291	1
cg14199837	1
cg14199961	1
cg14200178	1
cg14200357	1
cg14204395	1
cg14206365	1
cg14206479	1
cg14206717	1
cg14207222	1
cg14207799	1
cg14209133	1
cg14209317	1
cg14209372	1
cg14209957	1
cg14209988	1
cg14210236	1
cg14211015	1
cg14211983	1
cg14212801	1
cg14212852	1
cg14213253	1
cg14213424	1
cg14214384	1
cg14214739	1
cg14215153	1
cg14215369	1
cg14216348	1
cg14217199	1
cg14217211	1
cg14218089	1
cg14219019	1
cg14220427	1
cg14220537	1
cg14221936	1
cg14221970	1
cg14222797	1
cg14222964	1
cg14223017	1
cg14223395	1
cg14223585	1
cg14223618	1
cg14226655	1
cg14227125	1
cg14227762	1
cg14230071	1
cg14230810	1
cg14230992	1
cg14234848	1
cg14235030	1
cg14235129	1
cg14235568	1
cg14236022	1
cg14237550	1
cg14238120	1
cg14238625	1
cg14240735	1
cg14244963	1
cg14245347	1
cg14245791	1
cg14248084	1
cg14248553	1
cg14248690	1
cg14249008	1
cg14251405	1
cg14251512	1
cg14252602	1
cg14253896	1
cg14255700	1
cg14255768	1
cg14256840	1
cg14257543	1
cg14258645	1
cg14258980	1
cg14260377	1
cg14260458	1
cg14261401	1
cg14261542	1
cg14261785	1
cg14262374	1
cg14263171	1
cg14264159	1
cg14264793	1
cg14265180	1
cg14265936	1
cg14266452	1
cg14266586	1
cg14266837	1
cg14267020	1
cg14267551	1
cg14268019	1
cg14268223	1
cg14268436	1
cg14272009	1
cg14272381	1
cg14273883	1
cg14276083	1
cg14276258	1
cg14277543	1
cg14277764	1
cg14279186	1
cg14279792	1
cg14279898	1
cg14280098	1
cg14280569	1
cg14280905	1
cg14282170	1
cg14283475	1
cg14283756	1
cg14284805	1
cg14287951	1
cg14289621	1
cg14289939	1
cg14290291	1
cg14290590	1
cg14291278	1
cg14293633	1
cg14293776	1
cg14293898	1
cg14294115	1
cg14294971	1
cg14296767	1
cg14297546	1
cg14298792	1
cg14299369	1
cg14299455	1
cg14299539	1
cg14299696	1
cg14300418	1
cg14301118	1
cg14305657	1
cg14307134	1
cg14308265	1
cg14308624	1
cg14308831	1
cg14309691	1
cg14311225	1
cg14311690	1
cg14313275	1
cg14313398	1
cg14313916	1
